D_R,uf,nquest,versao,pf1,pf2a,pf2b,pf2c,pf2d,idade1,idade,sexo,p41aa,p41ba,p41ab,p41bb,p41ac,p41bc,p41ad,p41bd,p41ae,p41be,p41af,p41bf,p41ag,p41bg,p41ah,p41bh,p41ai,p41bi,p41aj,p41bj,p41ak,p41bk,p41al,p41bl,p41am,p41bm,p41an,p41bn,p41ao,p41bo,p41ap,p41bp,p42a,p42b,p42c,p42d,p42e,p42f,p42g,p42h,p42i,p42j,p42k,p42l,p42m,p42n,p42o,p42p,p43a,p43b,p43c,p43d,p43f,p43g,p43h,p43i,p43j,p43k,p43l,p43m,p43n,p43o,p43p,p44,p45a,p45b,p45c,p45d,p45e,p45f,p45g,p45h,p45i,p45j,p45k,p45l,p45m,p45n,p45o,p45p,p45q,cor,pea,carro,empreg,maqlav,dvd,banhe,gelad,freezer,comput,lavlou,microon,motocic,secadora,agua,rua,escolac,escola,renda,rendaf,cidade,ponto,pesq,ciente,errol,regiao_ori,metrop_ori,meso,porte_ori,peso,RCLASSE2,INV1p45a_ok,INV1p45b_ok,INV1p45c_ok,INV1p45d,INV1p45e,INV1p45f,INV1p45g,INV1p45h,INV1p45i,INV1p45j_ok,INV1p45k_ok,INV1p45l,INV1p45m,INV1p45n,INV1p45o_ok,INV1p45p,INV1p45q,IndiceADVD,IndiceADVND,Indice_medoviolencia,GrupoMedoViolencia,INVp43a,INVp43b,INVp43c,INVp43d,INVp43f,INVp43g,INVp43h,INVp43i,INVp43j,INVp43k,INVp43l,INVp43m,INVp43n,INVp43o,INVp43p,Indice_violencia,Comput_EscalaF_6itens,Comput_EscalaF_6itens_ponderado,Comput_EscalaF_6itens_ponderado_7,Indice_EscalaF17itens_1a7
,ES,44253415,17,1,2,2,2,2,34,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,,1,1,1,2,1,1,1,2,1,1,2,,1,1,2,,3,9,8,9,2,5,3,1,8,4,5,5,3,3,10,8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,3,5,3,2,2,1,4,2,1,1,5,4,2,5,5,2,15,1,96,1,1,1,1,1,2,96,1,96,96,1,1,5,5,2,3,2539,15,9563,1,0,1,3,2,2,"0,75067385",3,"3,00","5,00","4,00","2,00","4,00","5,00","5,00","6,00","3,00","5,00","6,00","6,00","2,00","3,00","5,00","2,00","2,00","2,50","4,50","0,81",,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","4,67","0,78","5,44","5,25"
,RJ,44299303,17,1,2,2,2,2,58,4,2,1,1,1,1,1,1,1,1,1,1,1,2,2,,1,1,1,2,1,1,2,,2,,1,1,1,1,1,1,1,1,10,10,10,0,0,0,0,0,0,10,0,0,10,0,0,10,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,3,2,2,1,1,6,2,2,3,6,3,2,3,6,2,11,2,96,1,2,2,1,2,1,96,1,96,96,1,2,5,5,2,4,579,9,9729,1,0,1,2,6,2,"1,01407986",3,"3,00","5,00","5,00","4,00","5,00","5,00","6,00","6,00","1,00","5,00","5,00","4,00","1,00","4,00","5,00","4,00","1,00","2,00","5,00","0,81",,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","4,67","0,78","5,44","5,83"
,RJ,44248882,17,1,2,2,2,2,62,5,2,1,1,1,1,2,,1,1,1,2,1,2,1,1,1,1,1,1,1,1,2,,2,,1,1,1,1,2,,1,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,4,1,4,2,3,4,2,2,4,2,2,1,6,2,1,3,6,3,7,96,96,1,3,4,2,2,2,96,1,96,96,1,1,6,6,1,1,500,1359,1462,1,0,1,1,6,3,"1,45332328",1,"3,00","6,00","3,00","5,00","4,00","3,00","5,00","5,00","3,00","5,00","5,00","6,00","1,00","5,00","6,00","4,00","1,00","2,00","5,00","0,75",,"0,00","1,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1,00","0,13","4,67","0,78","5,44","5,83"
,SP,44211511,17,1,2,2,2,2,80,5,1,1,1,2,,96,,2,,2,,2,,1,1,2,,1,2,2,,2,,2,,2,,2,,2,,2,,2,0,996,0,1,0,0,0,0,7,0,0,0,0,4,5,2,2,996,2,2,2,2,2,2,2,2,2,2,2,2,4,3,5,1,5,1,1,1,6,4,1,3,6,5,1,1,3,5,1,12,96,96,96,96,2,96,1,96,96,1,96,96,2,2,1,1,1,1,130,5,14522,1,0,1,2,15,2,"1,28889246",6,"4,00","2,00","6,00","2,00","6,00","6,00","6,00","1,00","3,00","6,00","4,00","1,00","2,00","6,00","6,00","4,00","2,00","3,00","4,00","0,19","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","4,67","0,78","5,44","4,67"
,MG,44284802,17,1,2,2,2,2,56,4,2,1,1,1,1,96,,2,,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,0,0,996,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,996,2,2,2,2,2,2,2,2,2,2,2,2,4,3,2,2,4,5,3,1,3,2,3,2,2,6,2,2,2,5,2,7,96,96,96,96,1,1,96,96,96,96,96,96,1,2,1,1,1,1,"1099,7055",1,9797,1,0,1,3,9,1,"0,97788779",6,"4,00","5,00","5,00","3,00","2,00","4,00","6,00","4,00","5,00","4,00","5,00","5,00","1,00","5,00","5,00","5,00","2,00","2,00","5,00","0,19","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","4,67","0,78","5,44","5,83"
,SP,44244929,17,1,2,2,2,2,48,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,6,7,9,8,4,8,8,7,9,9,8,6,8,8,8,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,1,2,5,1,1,1,2,2,2,1,6,6,4,2,1,1,1,1,96,1,1,1,1,1,1,96,1,96,96,2,2,5,1,1,2,200,9,13467,1,0,1,3,12,2,"0,97788779",5,"4,00","5,00","6,00","5,00","2,00","6,00","6,00","6,00","5,00","5,00","5,00","6,00","1,00","1,00","3,00","5,00","6,00","2,00","5,00","1,00","1,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","4,67","0,78","5,44","5,83"
,MG,44250992,17,1,2,2,2,2,76,5,1,1,1,1,1,1,2,1,1,1,2,1,2,1,1,2,,1,1,1,1,2,,1,2,2,,2,,2,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,3,2,3,3,2,3,2,2,1,3,1,5,2,2,3,2,1,12,96,96,1,1,2,1,96,96,96,96,96,96,1,1,1,1,1,1,826,11,9555,1,0,1,3,10,1,"1,24289244",5,"4,00","4,00","5,00","4,00","4,00","5,00","4,00","5,00","5,00","6,00","4,00","6,00","2,00","5,00","5,00","4,00","5,00","2,00","5,00","0,63",,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","4,67","0,78","5,44","5,83"
,SP,44208073,17,1,2,2,2,2,33,2,2,1,1,1,1,1,1,1,1,2,,1,1,1,1,1,1,1,1,2,,1,1,1,1,1,2,1,2,1,1,1,1,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,3,3,3,1,2,3,1,3,1,3,2,3,1,5,1,2,3,5,3,11,1,96,1,1,1,96,1,96,96,96,96,96,2,2,3,2,99,1,130,5,14522,1,0,1,2,15,2,"0,75548354",6,"4,00","4,00","6,00","5,00","4,00","6,00","4,00","6,00","4,00","5,00","4,00","6,00","2,00","6,00","5,00","4,00","2,00","2,50","4,50","0,88",,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1,00","0,00","0,00","0,00","0,00","0,00","1,00","0,13","4,67","0,78","5,44","5,25"
,RJ,44247257,17,1,2,2,2,2,37,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,,2,,1,1,1,1,1,1,1,2,8,8,8,7,9,10,8,8,10,10,6,7,8,10,10,7,1,2,2,1,2,2,2,2,2,2,2,2,2,1,1,2,3,6,2,1,6,1,1,2,1,1,1,1,6,1,1,5,1,3,11,1,96,1,1,1,1,1,96,96,96,1,96,2,2,2,2,1,1,577,7,1491,1,0,1,3,4,1,"1,28875477",6,"4,00","1,00","5,00","6,00","1,00","6,00","6,00","5,00","6,00","6,00","6,00","6,00","1,00","6,00","6,00","2,00","6,00","1,00","6,00","0,88",,"1,00","0,00","0,00","1,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1,00","1,00","0,27","4,67","0,78","5,44","7,00"
,BA,44287401,17,1,2,2,2,2,36,3,2,1,2,1,1,1,2,1,2,1,2,1,2,1,2,2,,1,1,1,1,2,,2,,1,2,2,,1,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,2,2,2,3,2,2,2,3,2,2,2,3,2,3,2,3,2,7,96,96,96,1,1,1,96,96,96,96,96,96,1,1,1,2,1,1,1762,2,9409,1,0,3,3,3,1,"1,40013747",6,"4,00","5,00","5,00","5,00","4,00","5,00","5,00","5,00","4,00","5,00","5,00","5,00","4,00","5,00","4,00","5,00","4,00","2,00","5,00","0,69",,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1,00","0,07","4,67","0,78","5,44","5,83"
,PR,44304415,17,1,2,2,2,2,67,5,1,1,1,1,1,1,1,2,,2,,2,,2,,2,,1,1,2,,1,1,1,1,1,1,1,1,1,1,2,,5,4,5,3,6,5,3,4,3,3,5,6,6,5,5,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,2,2,3,5,2,3,2,3,2,2,2,6,1,3,3,6,1,1,96,96,1,1,1,1,96,96,96,1,96,96,1,1,2,2,1,1,1335,10,9576,1,0,2,3,1,2,"1,12619283",5,"4,00","5,00","5,00","4,00","2,00","5,00","4,00","5,00","4,00","5,00","5,00","5,00","1,00","6,00","4,00","4,00","1,00","2,50","4,50","0,56",,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","4,67","0,78","5,44","5,25"
,DF,44334098,17,1,2,2,2,2,28,2,2,1,2,1,2,1,1,2,,2,,1,2,1,2,1,2,2,,1,1,2,,2,,1,1,1,2,1,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,4,3,3,1,3,2,3,2,3,4,1,3,3,5,2,3,3,6,3,4,1,96,1,96,1,1,96,96,96,96,96,96,1,1,5,2,1,1,2900,126,9607,1,0,4,1,1,3,"0,55641471",5,"4,00","4,00","6,00","4,00","5,00","4,00","5,00","4,00","3,00","6,00","4,00","4,00","2,00","5,00","4,00","4,00","1,00","3,00","4,00","0,63",,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1,00","0,00","0,00","0,00","0,07","4,67","0,78","5,44","4,67"
,RJ,44261934,17,1,2,2,2,2,66,5,2,1,1,1,1,96,,1,1,1,1,1,2,1,1,1,1,2,,1,2,1,2,1,1,1,1,1,1,1,1,1,1,5,6,996,5,5,6,6,5,5,5,6,5,6,7,4,5,2,2,996,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,2,2,6,5,3,5,6,2,1,1,6,2,3,3,6,1,12,96,96,1,2,1,1,1,1,96,1,96,96,1,1,3,3,3,3,500,1217,1462,1,0,1,1,6,3,"1,45332328",4,"4,00","4,00","5,00","5,00","1,00","2,00","4,00","2,00","1,00","5,00","6,00","6,00","1,00","5,00","4,00","4,00","1,00","3,00","4,00","0,88",,"0,00","0,00",,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","4,67","0,78","5,44","4,67"
,PB,44244059,17,1,2,2,2,2,16,1,1,1,2,2,,96,,2,,1,2,2,,1,2,2,,1,2,2,,2,,2,,2,,1,2,1,2,2,,5,0,996,0,0,0,0,0,5,0,0,0,0,5,5,10,2,2,996,2,2,2,2,2,2,2,2,2,2,2,1,2,3,1,2,5,4,2,1,1,3,3,2,3,3,2,3,4,3,3,2,96,96,1,1,1,1,96,2,96,96,1,96,1,2,2,4,1,3,4129,4,6305,1,0,3,3,1,1,"0,74938501",5,"4,00","6,00","5,00","2,00","3,00","5,00","6,00","6,00","4,00","4,00","5,00","4,00","4,00","5,00","4,00","3,00","4,00","3,00","4,00","0,38","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1,00","0,07","4,67","0,78","5,44","4,67"
,MG,44240349,17,1,2,2,2,2,34,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,,2,,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,3,4,0,0,5,0,0,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,2,3,3,3,2,3,1,4,1,2,1,5,2,3,1,3,1,7,96,96,1,1,1,1,96,96,96,1,1,96,1,1,5,4,2,2,826,11,9555,1,0,1,3,10,1,"0,72852066",5,"4,00","5,00","4,00","4,00","4,00","5,00","4,00","6,00","3,00","6,00","5,00","6,00","2,00","5,00","4,00","6,00","4,00","2,50","4,50","0,88",,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","4,67","0,78","5,44","5,25"
,SP,44255370,17,1,2,2,2,2,42,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,,2,,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,3,1,5,2,3,4,2,3,2,3,2,6,2,2,3,5,1,6,96,96,1,96,1,1,96,96,96,1,96,96,1,1,4,4,1,1,194,3,13239,1,0,1,3,4,2,"1,28875477",5,"4,00","4,00","6,00","2,00","5,00","4,00","3,00","5,00","4,00","5,00","4,00","5,00","1,00","5,00","5,00","4,00","2,00","3,00","4,00","0,88",,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1,00","0,07","4,67","0,78","5,44","4,67"
,SP,44288522,17,1,2,2,2,2,21,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,,10,10,7,8,9,10,10,10,8,10,8,10,10,10,10,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,3,2,2,5,2,5,2,5,2,2,5,5,2,2,2,3,3,16,96,96,1,1,1,1,96,96,96,1,96,96,1,1,5,4,1,2,281,14,898,1,0,1,3,6,2,"1,11229767",5,"4,00","4,00","5,00","5,00","2,00","5,00","2,00","5,00","2,00","5,00","5,00","2,00","2,00","5,00","5,00","5,00","4,00","2,00","5,00","0,94","1,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1,00","0,07","4,67","0,78","5,44","5,83"
,PE,44304316,17,1,2,2,2,2,31,2,2,1,1,1,1,96,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,8,996,5,5,7,2,0,10,4,2,3,10,5,2,10,2,2,996,2,2,2,2,2,2,2,2,2,2,2,1,1,3,2,2,5,2,2,1,1,3,2,3,2,4,2,2,3,3,3,1,96,96,96,96,1,1,96,96,96,1,96,96,1,1,5,5,1,3,1908,21,9305,1,0,3,2,5,3,"0,71162720",5,"4,00","5,00","5,00","2,00","5,00","5,00","6,00","6,00","4,00","5,00","4,00","5,00","3,00","5,00","5,00","4,00","4,00","2,00","5,00","0,94","1,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1,00","0,07","4,67","0,78","5,44","5,83"
,SP,44205217,17,1,2,2,2,2,44,3,1,1,2,1,1,2,,2,,1,2,2,,2,,2,,1,2,2,,1,2,1,2,2,,2,,2,,2,,5,5,0,0,5,0,4,0,5,5,5,0,5,5,10,10,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,1,4,1,2,3,1,2,3,1,1,6,1,3,3,4,1,1,96,96,1,1,2,1,1,1,96,1,96,96,1,1,5,5,3,3,100,4028,14549,1,0,1,1,15,3,"0,84752180",3,"4,00","4,00","6,00","3,00","6,00","5,00","4,00","6,00","5,00","4,00","6,00","6,00","1,00","6,00","4,00","4,00","3,00","2,50","4,50","0,38","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","4,67","0,78","5,44","5,25"
,SP,44210592,17,1,2,2,2,2,41,3,2,1,1,1,1,1,1,2,,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,2,,9,10,10,0,5,4,8,8,0,10,0,0,9,8,8,10,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,3,1,6,4,1,1,1,6,1,3,1,6,1,3,1,3,1,10,1,96,1,1,1,1,1,96,96,96,96,96,1,1,5,5,1,1,100,4188,12427,1,0,1,1,15,3,"1,23378693",4,"4,00","4,00","6,00","1,00","3,00","6,00","6,00","6,00","1,00","6,00","4,00","6,00","1,00","6,00","4,00","6,00","4,00","2,00","5,00","0,88",,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1,00","0,07","4,67","0,78","5,44","5,83"
,GO,44246146,17,1,2,2,2,2,33,2,1,1,2,1,2,1,2,2,,2,,2,,2,,2,,1,2,2,,2,,2,,2,,2,,1,2,2,,2,1,1,1,0,0,0,0,1,0,1,0,1,0,1,9,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,3,1,3,1,3,1,1,1,3,3,1,1,6,1,3,3,3,1,4,1,96,1,1,1,1,1,96,96,96,96,96,1,1,5,5,3,3,2780,5,8913,1,0,4,3,3,1,"0,77612936",4,"4,00","6,00","4,00","6,00","4,00","6,00","6,00","6,00","4,00","4,00","6,00","6,00","1,00","6,00","4,00","4,00","4,00","2,00","5,00","0,31","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1,00","1,00","0,13","4,67","0,78","5,44","5,83"
,MG,44250072,17,1,2,2,2,2,20,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,,2,,1,1,1,1,1,1,2,,4,4,5,3,4,5,4,8,7,9,1,1,7,5,2,8,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,3,3,3,2,2,2,3,1,2,6,4,2,4,6,1,1,1,96,1,96,2,1,96,2,96,1,96,96,1,1,3,5,1,3,794,15,9821,1,0,1,2,7,2,"1,15346431",3,"4,00","4,00","5,00","4,00","4,00","4,00","5,00","5,00","5,00","4,00","6,00","5,00","1,00","3,00","5,00","3,00","1,00","3,00","4,00","0,81",,"0,00","1,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,07","4,67","0,78","5,44","4,67"
,MA,44251865,17,1,2,2,2,2,48,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,2,2,,2,,1,1,1,1,1,1,1,1,6,5,5,0,2,0,0,0,0,1,0,0,0,5,3,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,1,1,1,1,1,3,3,3,1,4,4,1,3,4,4,4,6,1,96,1,2,3,2,2,3,96,1,1,96,1,1,5,5,4,4,3928,13,9203,1,0,3,3,4,2,"1,35167161",1,"4,00","4,00","6,00","6,00","6,00","6,00","6,00","4,00","4,00","4,00","6,00","3,00","3,00","6,00","4,00","3,00","3,00","3,00","4,00","0,88",,"0,00","1,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,07","4,67","0,78","5,44","4,67"
,SP,44259040,17,1,2,2,2,2,72,5,2,2,,1,1,1,1,1,1,1,1,2,,2,,1,1,1,1,1,1,1,1,1,1,1,1,2,,1,1,1,1,6,5,2,6,5,2,3,4,5,6,6,6,9,3,2,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,3,1,4,4,1,1,2,3,1,3,1,6,3,3,2,6,2,12,96,96,1,96,1,1,1,1,96,1,96,96,1,1,5,5,1,97,100,2039,5631,1,0,1,1,15,3,"1,41310296",4,"4,00","4,00","6,00","3,00","3,00","6,00","6,00","5,00","4,00","6,00","4,00","6,00","1,00","4,00","4,00","5,00","1,00","3,00","4,00","0,75",,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","4,67","0,78","5,44","4,67"
,ES,44261812,17,1,2,2,2,2,45,4,1,2,,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,2,,2,,1,1,1,1,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,4,2,1,4,1,5,4,1,1,3,6,4,3,4,3,1,1,1,96,2,1,1,1,1,1,96,1,96,96,1,1,5,5,1,2,2502,11,9397,1,0,1,2,3,2,"1,13005845",3,"4,00","5,00","3,00","5,00","6,00","3,00","6,00","2,00","3,00","6,00","6,00","4,00","1,00","3,00","4,00","3,00","4,00","3,00","4,00","0,81",,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","4,67","0,78","5,44","4,67"
,SC,44293424,17,1,2,2,2,2,43,3,2,1,2,1,2,1,2,2,,2,,2,,2,,1,2,2,,2,,2,,2,,1,2,2,,2,,2,,2,0,1,0,0,0,0,2,0,0,0,0,2,3,0,10,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,3,2,4,4,2,2,1,3,2,2,2,6,3,2,2,4,1,1,1,96,1,1,1,1,1,96,96,1,96,96,1,1,5,5,1,3,3132,59,9123,1,0,2,3,4,2,"1,19019430",4,"4,00","4,00","5,00","3,00","3,00","5,00","5,00","6,00","4,00","5,00","5,00","5,00","1,00","4,00","5,00","5,00","3,00","2,00","5,00","0,31","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","4,67","0,78","5,44","5,83"
,SP,44344502,17,1,2,2,2,2,22,1,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,5,1,5,5,1,5,1,2,1,1,1,6,1,3,3,5,2,1,1,96,1,1,1,1,1,1,96,1,96,96,1,1,2,5,1,2,100,1057,14155,1,0,1,1,15,3,"1,06485605",4,"4,00","2,00","6,00","2,00","2,00","6,00","2,00","6,00","5,00","6,00","6,00","6,00","1,00","6,00","4,00","4,00","2,00","2,50","4,50","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1,00","0,07","4,67","0,78","5,44","5,25"
,DF,44346624,17,1,2,2,2,2,44,3,2,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,3,3,1,1,5,1,3,1,3,1,1,1,6,2,5,2,5,3,4,2,96,96,96,2,1,1,1,96,1,96,96,1,1,5,5,2,2,2900,126,9608,1,0,4,1,1,3,"1,02738149",3,"4,00","4,00","6,00","6,00","2,00","6,00","4,00","6,00","4,00","6,00","6,00","6,00","1,00","5,00","2,00","5,00","2,00","2,00","5,00","0,13","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1,00","0,07","4,67","0,78","5,44","5,83"
,PA,44252695,17,1,2,2,2,2,22,1,2,1,1,1,1,96,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,,0,10,996,0,0,0,0,0,0,5,0,5,5,0,10,0,2,2,996,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,1,4,1,3,1,5,2,1,1,6,1,5,3,6,2,13,96,96,96,96,1,96,1,1,96,96,1,96,1,98,2,6,1,1,2403,6,9120,1,0,5,3,2,1,"0,73498885",6,"4,00","5,00","6,00","6,00","3,00","6,00","4,00","6,00","2,00","5,00","6,00","6,00","1,00","6,00","2,00","4,00","1,00","2,00","5,00","0,88",,"0,00","0,00",,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","4,67","0,78","5,44","5,83"
,PE,44240574,17,1,2,2,2,2,65,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,,2,,2,,2,,1,1,1,2,1,1,1,1,2,5,8,0,7,7,7,7,3,5,0,2,10,0,0,8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,3,2,2,2,2,3,2,2,2,2,2,5,2,2,3,6,3,12,1,96,1,1,3,1,96,1,96,96,96,96,1,1,7,6,1,5,1908,39,9305,1,0,3,2,5,3,"1,39552908",3,"4,00","4,00","5,00","5,00","5,00","5,00","4,00","5,00","5,00","5,00","5,00","5,00","2,00","5,00","5,00","4,00","1,00","2,00","5,00","0,75",,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","4,67","0,78","5,44","5,83"
,SE,44251740,17,1,2,2,2,2,23,1,1,1,1,1,1,1,1,2,,1,1,2,,2,,2,,1,1,2,,2,,2,,2,,1,1,1,1,2,,6,7,8,5,6,6,6,6,6,5,7,5,7,7,5,4,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,4,3,2,1,3,1,4,2,2,1,5,2,1,6,2,1,5,6,3,1,1,96,1,96,2,1,96,1,96,1,96,96,1,1,6,6,1,2,4300,20,9399,1,0,3,1,3,3,"0,74527012",3,"4,00","5,00","6,00","4,00","6,00","3,00","5,00","5,00","6,00","2,00","5,00","6,00","1,00","5,00","6,00","2,00","1,00","2,00","5,00","0,44","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1,00","0,00","0,00","1,00","0,13","4,67","0,78","5,44","5,83"
